StudyNo.,SRA,Study,Species,Amplicon,Layout,Approximated Avg Spot Length,Region,Country,Substrate,SAMN,Latitude,Longitude,Packaging,Raw/RTE/Environment,Time,Lactate Dose,PAA,Study Code,Storage Days,Storage Temperature,Season
CB18,SRR11653583,18,Red Meat,V3-V4,Paired,486,Europe,Italy,environment,SAMN14776491,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after ozonation (40ppm)_surface code: EA-T2/9,,,
CB18,SRR11653584,18,Red Meat,V3-V4,Paired,486,Europe,Italy,environment,SAMN14776490,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after ozonation (40ppm)_surface code: EA-T2/8,,,
CB18,SRR11653585,18,Red Meat,V3-V4,Paired,499,Europe,Italy,environment,SAMN14776489,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after ozonation (40ppm)_surface code: EA-T2/7,,,
CB18,SRR11653586,18,Red Meat,V3-V4,Paired,499,Europe,Italy,environment,SAMN14776488,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after ozonation (40ppm)_surface code: EA-T2/6,,,
CB18,SRR11653587,18,Red Meat,V3-V4,Paired,499,Europe,Italy,environment,SAMN14776487,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after ozonation (40ppm)_surface code: EA-T2/5,,,
CB18,SRR11653588,18,Red Meat,V3-V4,Paired,484,Europe,Italy,environment,SAMN14776486,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after ozonation (40ppm)_surface code: EA-T2/4,,,
CB18,SRR11653589,18,Red Meat,V3-V4,Paired,500,Europe,Italy,environment,SAMN14776485,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after ozonation (40ppm)_surface code: EA-T2/3,,,
CB18,SRR11653590,18,Red Meat,V3-V4,Paired,497,Europe,Italy,environment,SAMN14776484,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after ozonation (40ppm)_surface code: EA-T2/2,,,
CB18,SRR11653591,18,Red Meat,V3-V4,Paired,501,Europe,Italy,environment,SAMN14776277,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment C_DR sampled after ozonation (4ppm)_surface code: SA-T2/4,,,
CB18,SRR11653592,18,Red Meat,V3-V4,Paired,497,Europe,Italy,environment,SAMN14776483,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after ozonation (40ppm)_surface code: EA-T2/1,,,
CB18,SRR11653593,18,Red Meat,V3-V4,Paired,497,Europe,Italy,environment,SAMN14776482,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/11,,,
CB18,SRR11653594,18,Red Meat,V3-V4,Paired,445,Europe,Italy,environment,SAMN14776481,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/10,,,
CB18,SRR11653595,18,Red Meat,V3-V4,Paired,497,Europe,Italy,environment,SAMN14776480,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/9,,,
CB18,SRR11653596,18,Red Meat,V3-V4,Paired,498,Europe,Italy,environment,SAMN14776479,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/8,,,
CB18,SRR11653597,18,Red Meat,V3-V4,Paired,477,Europe,Italy,environment,SAMN14776478,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/7,,,
CB18,SRR11653598,18,Red Meat,V3-V4,Paired,469,Europe,Italy,environment,SAMN14776477,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/6,,,
CB18,SRR11653599,18,Red Meat,V3-V4,Paired,499,Europe,Italy,environment,SAMN14776476,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/5,,,
CB18,SRR11653600,18,Red Meat,V3-V4,Paired,485,Europe,Italy,environment,SAMN14776475,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment_surface code: Blank_3,,,
CB18,SRR11653601,18,Red Meat,V3-V4,Paired,489,Europe,Italy,environment,SAMN14776474,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment_surface code: Blank_2,,,
CB18,SRR11653602,18,Red Meat,V3-V4,Paired,501,Europe,Italy,environment,SAMN14776276,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment C_DR sampled after ozonation (4ppm)_surface code: SA-T2/3,,,
CB18,SRR11653603,18,Red Meat,V3-V4,Paired,490,Europe,Italy,environment,SAMN14776473,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment_surface code: Blank_1,,,
CB18,SRR11653604,18,Red Meat,V3-V4,Paired,495,Europe,Italy,environment,SAMN14776472,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/4,,,
CB18,SRR11653605,18,Red Meat,V3-V4,Paired,498,Europe,Italy,environment,SAMN14776471,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/11,,,
CB18,SRR11653606,18,Red Meat,V3-V4,Paired,497,Europe,Italy,environment,SAMN14776470,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/10,,,
CB18,SRR11653607,18,Red Meat,V3-V4,Paired,497,Europe,Italy,environment,SAMN14776469,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/9,,,
CB18,SRR11653608,18,Red Meat,V3-V4,Paired,483,Europe,Italy,environment,SAMN14776468,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/8,,,
CB18,SRR11653609,18,Red Meat,V3-V4,Paired,498,Europe,Italy,environment,SAMN14776467,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/3,,,
CB18,SRR11653610,18,Red Meat,V3-V4,Paired,478,Europe,Italy,environment,SAMN14776466,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/7,,,
CB18,SRR11653611,18,Red Meat,V3-V4,Paired,424,Europe,Italy,environment,SAMN14776465,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/6,,,
CB18,SRR11653612,18,Red Meat,V3-V4,Paired,469,Europe,Italy,environment,SAMN14776464,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/5,,,
CB18,SRR11653613,18,Red Meat,V3-V4,Paired,501,Europe,Italy,environment,SAMN14776275,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment C_DR sampled after ozonation (4ppm)_surface code: SA-T2/2,,,
CB18,SRR11653614,18,Red Meat,V3-V4,Paired,392,Europe,Italy,environment,SAMN14776463,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/4,,,
CB18,SRR11653615,18,Red Meat,V3-V4,Paired,481,Europe,Italy,environment,SAMN14776462,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/3,,,
CB18,SRR11653616,18,Red Meat,V3-V4,Paired,484,Europe,Italy,environment,SAMN14776461,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/2,,,
CB18,SRR11653617,18,Red Meat,V3-V4,Paired,482,Europe,Italy,environment,SAMN14776460,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after ozonation (20ppm)_surface code: RC-T2/1,,,
CB18,SRR11653618,18,Red Meat,V3-V4,Paired,418,Europe,Italy,environment,SAMN14776459,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/10,,,
CB18,SRR11653619,18,Red Meat,V3-V4,Paired,473,Europe,Italy,environment,SAMN14776458,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/9,,,
CB18,SRR11653620,18,Red Meat,V3-V4,Paired,490,Europe,Italy,environment,SAMN14776457,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/2,,,
CB18,SRR11653621,18,Red Meat,V3-V4,Paired,471,Europe,Italy,environment,SAMN14776456,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/8,,,
CB18,SRR11653622,18,Red Meat,V3-V4,Paired,484,Europe,Italy,environment,SAMN14776455,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/7,,,
CB18,SRR11653623,18,Red Meat,V3-V4,Paired,497,Europe,Italy,environment,SAMN14776454,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/6,,,
CB18,SRR11653624,18,Red Meat,V3-V4,Paired,501,Europe,Italy,environment,SAMN14776274,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_DR sampled after cleaning_surface code: MA-T1/11,,,
CB18,SRR11653625,18,Red Meat,V3-V4,Paired,500,Europe,Italy,environment,SAMN14776256,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_DR sampled after cleaning_surface code: MA-T1/3,,,
CB18,SRR11653626,18,Red Meat,V3-V4,Paired,458,Europe,Italy,environment,SAMN14776453,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/5,,,
CB18,SRR11653627,18,Red Meat,V3-V4,Paired,493,Europe,Italy,environment,SAMN14776452,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/4,,,
CB18,SRR11653628,18,Red Meat,V3-V4,Paired,441,Europe,Italy,environment,SAMN14776451,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/3,,,
CB18,SRR11653629,18,Red Meat,V3-V4,Paired,469,Europe,Italy,environment,SAMN14776450,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/2,,,
CB18,SRR11653630,18,Red Meat,V3-V4,Paired,437,Europe,Italy,environment,SAMN14776449,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled after cleaning_surface code: RC-T1/1,,,
CB18,SRR11653631,18,Red Meat,V3-V4,Paired,473,Europe,Italy,environment,SAMN14776448,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/11,,,
CB18,SRR11653632,18,Red Meat,V3-V4,Paired,476,Europe,Italy,environment,SAMN14776447,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/10,,,
CB18,SRR11653633,18,Red Meat,V3-V4,Paired,129,Europe,Italy,environment,SAMN14776446,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_PR sampled after cleaning_surface code: EA-T1/1,,,
CB18,SRR11653634,18,Red Meat,V3-V4,Paired,498,Europe,Italy,environment,SAMN14776445,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/9,,,
CB18,SRR11653635,18,Red Meat,V3-V4,Paired,495,Europe,Italy,environment,SAMN14776444,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/8,,,
CB18,SRR11653636,18,Red Meat,V3-V4,Paired,501,Europe,Italy,environment,SAMN14776273,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment C_DR sampled after ozonation (4ppm)_surface code: SA-T2/1,,,
CB18,SRR11653637,18,Red Meat,V3-V4,Paired,477,Europe,Italy,environment,SAMN14776443,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/7,,,
CB18,SRR11653638,18,Red Meat,V3-V4,Paired,496,Europe,Italy,environment,SAMN14776442,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/6,,,
CB18,SRR11653639,18,Red Meat,V3-V4,Paired,487,Europe,Italy,environment,SAMN14776441,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/5,,,
CB18,SRR11653640,18,Red Meat,V3-V4,Paired,413,Europe,Italy,environment,SAMN14776440,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/4,,,
CB18,SRR11653641,18,Red Meat,V3-V4,Paired,490,Europe,Italy,environment,SAMN14776439,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/3,,,
CB18,SRR11653642,18,Red Meat,V3-V4,Paired,492,Europe,Italy,environment,SAMN14776438,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/2,,,
CB18,SRR11653643,18,Red Meat,V3-V4,Paired,446,Europe,Italy,environment,SAMN14776437,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RB-T0/1,,,
CB18,SRR11653644,18,Red Meat,V3-V4,Paired,484,Europe,Italy,environment,SAMN14776436,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/11,,,
CB18,SRR11653645,18,Red Meat,V3-V4,Paired,411,Europe,Italy,environment,SAMN14776435,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment A_DR sampled after ozonation (40ppm)_surface code: MA-T2/13,,,
CB18,SRR11653646,18,Red Meat,V3-V4,Paired,498,Europe,Italy,environment,SAMN14776434,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/10,,,
CB18,SRR11653647,18,Red Meat,V3-V4,Paired,501,Europe,Italy,environment,SAMN14776272,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment C_DR sampled after cleaning_surface code: SA-T1/12,,,
CB18,SRR11653648,18,Red Meat,V3-V4,Paired,472,Europe,Italy,environment,SAMN14776433,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/9,,,
CB18,SRR11653649,18,Red Meat,V3-V4,Paired,489,Europe,Italy,environment,SAMN14776432,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/8,,,
CB18,SRR11653650,18,Red Meat,V3-V4,Paired,495,Europe,Italy,environment,SAMN14776431,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/7,,,
CB18,SRR11653651,18,Red Meat,V3-V4,Paired,493,Europe,Italy,environment,SAMN14776430,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/6,,,
CB18,SRR11653652,18,Red Meat,V3-V4,Paired,261,Europe,Italy,environment,SAMN14776429,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/5,,,
CB18,SRR11653653,18,Red Meat,V3-V4,Paired,491,Europe,Italy,environment,SAMN14776428,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/4,,,
CB18,SRR11653654,18,Red Meat,V3-V4,Paired,486,Europe,Italy,environment,SAMN14776427,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/3,,,
CB18,SRR11653655,18,Red Meat,V3-V4,Paired,468,Europe,Italy,environment,SAMN14776426,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/2,,,
CB18,SRR11653656,18,Red Meat,V3-V4,Paired,483,Europe,Italy,environment,SAMN14776425,45.069428,7.6889006,Facility,Environment,,,,bacterial metataxonomic 16S rRNA from slaughterhouse environment B_PR sampled before cleaning_surface code: RA-T0/1,,,
